date,ticker,price,sma_50,sma_200
2005-06-01,SPY,82.06,79.89,79.03
2005-06-02,SPY,82.24,79.94,79.07
2005-06-03,SPY,81.82,79.98,79.11
2005-06-06,SPY,81.75,80.02,79.15
2005-06-07,SPY,81.81,80.06,79.19
2005-06-08,SPY,81.66,80.11,79.23
2005-06-09,SPY,82.05,80.14,79.27
2005-06-10,SPY,81.86,80.17,79.31
2005-06-13,SPY,82.12,80.21,79.35
2005-06-14,SPY,82.31,80.26,79.38
2005-06-15,SPY,82.46,80.3,79.43
2005-06-16,SPY,82.68,80.34,79.47
2005-06-17,SPY,82.98,80.37,79.51
2005-06-20,SPY,83.01,80.42,79.55
2005-06-21,SPY,83.06,80.48,79.59
2005-06-22,SPY,83.13,80.52,79.62
2005-06-23,SPY,81.96,80.56,79.66
2005-06-24,SPY,81.35,80.61,79.69
2005-06-27,SPY,81.47,80.69,79.71
2005-06-28,SPY,82.15,80.77,79.74
2005-06-29,SPY,81.94,80.84,79.77
2005-06-30,SPY,81.49,80.92,79.8
2005-07-01,SPY,81.73,80.97,79.83
2005-07-05,SPY,82.39,81.05,79.86
2005-07-06,SPY,81.7,81.1,79.89
2005-07-07,SPY,82.02,81.17,79.92
2005-07-08,SPY,82.95,81.25,79.96
2005-07-11,SPY,83.38,81.36,80.01
2005-07-12,SPY,83.6,81.46,80.05
2005-07-13,SPY,83.71,81.55,80.09
2005-07-14,SPY,84.04,81.64,80.14
2005-07-15,SPY,83.99,81.72,80.18
2005-07-18,SPY,83.66,81.79,80.23
2005-07-19,SPY,84.12,81.88,80.26
2005-07-20,SPY,84.4,81.96,80.3
2005-07-21,SPY,83.91,82.05,80.34
2005-07-22,SPY,84.47,82.15,80.38
2005-07-25,SPY,84.23,82.25,80.41
2005-07-26,SPY,84.34,82.36,80.46
2005-07-27,SPY,84.64,82.47,80.5
2005-07-28,SPY,85.18,82.57,80.55
2005-07-29,SPY,84.61,82.64,80.6
2005-08-01,SPY,84.55,82.71,80.65
2005-08-02,SPY,85.05,82.79,80.7
2005-08-03,SPY,85.28,82.86,80.75
2005-08-04,SPY,84.6,82.92,80.8
2005-08-05,SPY,84.02,82.98,80.84
2005-08-08,SPY,83.86,83.02,80.89
2005-08-09,SPY,84.37,83.07,80.94
2005-08-10,SPY,84.33,83.13,80.99
2005-08-11,SPY,84.66,83.18,81.04
2005-08-12,SPY,84.14,83.22,81.08
2005-08-15,SPY,84.66,83.28,81.12
2005-08-16,SPY,83.56,83.31,81.16
2005-08-17,SPY,83.56,83.35,81.2
2005-08-18,SPY,83.55,83.39,81.23
2005-08-19,SPY,83.74,83.42,81.26
2005-08-22,SPY,83.74,83.46,81.29
2005-08-23,SPY,83.58,83.49,81.31
2005-08-24,SPY,82.84,83.5,81.33
2005-08-25,SPY,83.14,83.51,81.36
2005-08-26,SPY,82.57,83.51,81.38
2005-08-29,SPY,83.21,83.51,81.39
2005-08-30,SPY,82.77,83.51,81.41
2005-08-31,SPY,83.82,83.52,81.43
2005-09-01,SPY,83.75,83.54,81.45
2005-09-02,SPY,83.6,83.57,81.47
2005-09-06,SPY,84.58,83.63,81.49
2005-09-07,SPY,84.73,83.7,81.51
2005-09-08,SPY,84.45,83.74,81.54
2005-09-09,SPY,85.2,83.81,81.57
2005-09-12,SPY,85.03,83.88,81.59
2005-09-13,SPY,84.55,83.94,81.61
2005-09-14,SPY,84.25,83.97,81.64
2005-09-15,SPY,84.21,84.02,81.66
2005-09-16,SPY,84.8,84.08,81.68
2005-09-19,SPY,84.52,84.11,81.7
2005-09-20,SPY,83.81,84.12,81.72
2005-09-21,SPY,83.03,84.11,81.73
2005-09-22,SPY,83.32,84.1,81.75
2005-09-23,SPY,83.39,84.09,81.76
2005-09-26,SPY,83.49,84.08,81.78
2005-09-27,SPY,83.47,84.07,81.79
2005-09-28,SPY,83.55,84.06,81.81
2005-09-29,SPY,84.23,84.06,81.82
2005-09-30,SPY,84.49,84.07,81.83
2005-10-03,SPY,84.19,84.06,81.85
2005-10-04,SPY,83.24,84.04,81.86
2005-10-05,SPY,82.15,84.0,81.86
2005-10-06,SPY,81.85,83.95,81.86
2005-10-07,SPY,82.13,83.88,81.87
2005-10-10,SPY,81.44,83.82,81.86
2005-10-11,SPY,81.32,83.76,81.86
2005-10-12,SPY,80.68,83.67,81.85
2005-10-13,SPY,80.64,83.58,81.85
2005-10-14,SPY,81.49,83.51,81.84
2005-10-17,SPY,81.79,83.47,81.84
2005-10-18,SPY,80.9,83.41,81.84
2005-10-19,SPY,82.25,83.37,81.85
2005-10-20,SPY,80.8,83.3,81.85
2005-10-21,SPY,81.12,83.23,81.85
2005-10-24,SPY,82.37,83.19,81.86
2005-10-25,SPY,82.21,83.14,81.87
2005-10-26,SPY,81.97,83.11,81.88
2005-10-27,SPY,81.1,83.06,81.88
2005-10-28,SPY,82.26,83.04,81.89
2005-10-31,SPY,82.49,83.01,81.91
2005-11-01,SPY,82.74,82.99,81.91
2005-11-02,SPY,83.6,82.99,81.93
2005-11-03,SPY,83.96,83.01,81.95
2005-11-04,SPY,83.85,83.03,81.98
2005-11-07,SPY,83.93,83.05,82.0
2005-11-08,SPY,83.93,83.07,82.02
2005-11-09,SPY,84.04,83.09,82.05
2005-11-10,SPY,84.69,83.11,82.07
2005-11-11,SPY,84.98,83.14,82.1
2005-11-14,SPY,84.94,83.16,82.12
2005-11-15,SPY,84.63,83.16,82.14
2005-11-16,SPY,84.8,83.17,82.16
2005-11-17,SPY,85.59,83.19,82.19
2005-11-18,SPY,85.92,83.2,82.21
2005-11-21,SPY,86.36,83.23,82.23
2005-11-22,SPY,86.73,83.27,82.26
2005-11-23,SPY,87.23,83.33,82.29
2005-11-25,SPY,87.3,83.39,82.32
2005-11-28,SPY,86.68,83.43,82.34
2005-11-29,SPY,86.58,83.47,82.37
2005-11-30,SPY,86.12,83.52,82.39
2005-12-01,SPY,87.0,83.6,82.41
2005-12-02,SPY,87.11,83.67,82.44
2005-12-05,SPY,86.92,83.74,82.46
2005-12-06,SPY,87.08,83.82,82.5
2005-12-07,SPY,86.58,83.88,82.53
2005-12-08,SPY,86.52,83.94,82.55
2005-12-09,SPY,86.75,83.99,82.57
2005-12-12,SPY,86.83,84.04,82.6
2005-12-13,SPY,87.42,84.1,82.62
2005-12-14,SPY,87.76,84.19,82.65
2005-12-15,SPY,87.51,84.3,82.68
2005-12-16,SPY,87.23,84.41,82.7
2005-12-19,SPY,86.78,84.5,82.71
2005-12-20,SPY,86.86,84.61,82.73
2005-12-21,SPY,87.0,84.72,82.76
2005-12-22,SPY,87.46,84.86,82.78
2005-12-23,SPY,87.5,84.99,82.81
2005-12-27,SPY,86.61,85.1,82.84
2005-12-28,SPY,86.81,85.2,82.86
2005-12-29,SPY,86.42,85.31,82.89
2005-12-30,SPY,85.95,85.38,82.92
2006-01-03,SPY,87.46,85.51,82.95
2006-01-04,SPY,87.88,85.65,82.99
2006-01-05,SPY,87.93,85.76,83.03
2006-01-06,SPY,88.66,85.89,83.07
2006-01-09,SPY,88.89,86.03,83.12
2006-01-10,SPY,88.98,86.18,83.16
2006-01-11,SPY,89.26,86.32,83.21
2006-01-12,SPY,88.91,86.45,83.26
2006-01-13,SPY,88.83,86.58,83.3
2006-01-17,SPY,88.59,86.68,83.34
2006-01-18,SPY,88.24,86.76,83.38
2006-01-19,SPY,88.57,86.86,83.42
2006-01-20,SPY,86.96,86.92,83.45
2006-01-23,SPY,87.27,86.98,83.48
2006-01-24,SPY,87.36,87.05,83.52
2006-01-25,SPY,87.44,87.1,83.55
2006-01-26,SPY,87.92,87.16,83.59
2006-01-27,SPY,88.73,87.24,83.63
2006-01-30,SPY,88.66,87.32,83.68
2006-01-31,SPY,88.02,87.38,83.73
2006-02-01,SPY,88.63,87.44,83.79
2006-02-02,SPY,87.6,87.48,83.83
2006-02-03,SPY,87.17,87.49,83.88
2006-02-06,SPY,87.39,87.51,83.92
2006-02-07,SPY,86.62,87.5,83.96
2006-02-08,SPY,87.41,87.5,84.0
2006-02-09,SPY,87.26,87.51,84.05
2006-02-10,SPY,87.42,87.53,84.09
2006-02-13,SPY,87.26,87.55,84.14
2006-02-14,SPY,88.19,87.57,84.18
2006-02-15,SPY,88.5,87.6,84.23
2006-02-16,SPY,89.16,87.64,84.28
2006-02-17,SPY,88.92,87.68,84.32
2006-02-21,SPY,88.7,87.72,84.37
2006-02-22,SPY,89.24,87.78,84.42
2006-02-23,SPY,89.11,87.83,84.46
2006-02-24,SPY,89.33,87.88,84.51
2006-02-27,SPY,89.37,87.91,84.56
2006-02-28,SPY,88.52,87.93,84.6
2006-03-01,SPY,89.31,87.97,84.66
2006-03-02,SPY,89.3,88.01,84.71
2006-03-03,SPY,88.89,88.05,84.75
2006-03-06,SPY,88.48,88.08,84.79
2006-03-07,SPY,88.34,88.11,84.82
2006-03-08,SPY,88.53,88.13,84.86
2006-03-09,SPY,87.93,88.14,84.89
2006-03-10,SPY,88.77,88.18,84.93
2006-03-13,SPY,88.93,88.22,84.97
2006-03-14,SPY,89.87,88.29,85.01
2006-03-15,SPY,90.27,88.38,85.05
2006-03-16,SPY,90.45,88.44,85.1
2006-03-17,SPY,90.53,88.49,85.14
2006-03-20,SPY,90.38,88.54,85.18
2006-03-21,SPY,89.81,88.56,85.22
2006-03-22,SPY,90.36,88.59,85.26
2006-03-23,SPY,90.17,88.62,85.3
2006-03-24,SPY,90.24,88.64,85.35
2006-03-27,SPY,90.11,88.66,85.39
2006-03-28,SPY,89.56,88.68,85.42
2006-03-29,SPY,90.12,88.71,85.46
2006-03-30,SPY,89.96,88.74,85.5
2006-03-31,SPY,89.98,88.77,85.54
2006-04-03,SPY,89.91,88.83,85.58
2006-04-04,SPY,90.49,88.89,85.61
2006-04-05,SPY,90.8,88.96,85.65
2006-04-06,SPY,90.7,89.03,85.69
2006-04-07,SPY,89.78,89.06,85.72
2006-04-10,SPY,89.92,89.09,85.76
2006-04-11,SPY,89.16,89.1,85.8
2006-04-12,SPY,89.32,89.12,85.84
2006-04-13,SPY,89.2,89.13,85.88
2006-04-17,SPY,89.17,89.17,85.91
2006-04-18,SPY,90.58,89.23,85.96
2006-04-19,SPY,90.76,89.3,86.0
2006-04-20,SPY,90.88,89.39,86.05
2006-04-21,SPY,90.9,89.46,86.09
2006-04-24,SPY,90.73,89.53,86.14
2006-04-25,SPY,90.35,89.58,86.17
2006-04-26,SPY,90.38,89.65,86.21
2006-04-27,SPY,90.81,89.7,86.24
2006-04-28,SPY,91.12,89.75,86.28
2006-05-01,SPY,90.38,89.78,86.31
2006-05-02,SPY,91.05,89.82,86.35
2006-05-03,SPY,90.71,89.86,86.38
2006-05-04,SPY,91.04,89.9,86.42
2006-05-05,SPY,91.84,89.95,86.46
2006-05-08,SPY,91.73,90.0,86.49
2006-05-09,SPY,91.91,90.05,86.53
2006-05-10,SPY,91.87,90.12,86.57
2006-05-11,SPY,90.76,90.14,86.6
2006-05-12,SPY,89.57,90.15,86.63
2006-05-15,SPY,89.75,90.17,86.65
2006-05-16,SPY,89.62,90.19,86.67
2006-05-17,SPY,87.92,90.18,86.69
2006-05-18,SPY,87.47,90.16,86.7
2006-05-19,SPY,88.09,90.16,86.72
2006-05-22,SPY,87.42,90.14,86.73
2006-05-23,SPY,86.75,90.09,86.75
2006-05-24,SPY,87.44,90.04,86.76
2006-05-25,SPY,88.52,90.01,86.78
2006-05-26,SPY,88.98,89.98,86.81
2006-05-30,SPY,87.4,89.92,86.82
2006-05-31,SPY,88.37,89.88,86.84
2006-06-01,SPY,89.22,89.87,86.87
2006-06-02,SPY,89.41,89.85,86.89
2006-06-05,SPY,88.1,89.8,86.92
2006-06-06,SPY,87.89,89.76,86.94
2006-06-07,SPY,87.23,89.7,86.96
2006-06-08,SPY,87.15,89.65,86.97
2006-06-09,SPY,86.88,89.59,86.99
2006-06-12,SPY,85.93,89.51,87.01
2006-06-13,SPY,84.93,89.41,87.01
2006-06-14,SPY,85.59,89.32,87.03
2006-06-15,SPY,87.41,89.26,87.05
2006-06-16,SPY,86.77,89.18,87.07
2006-06-19,SPY,86.09,89.08,87.08
2006-06-20,SPY,86.38,89.02,87.09
2006-06-21,SPY,87.02,88.96,87.11
2006-06-22,SPY,86.64,88.91,87.12
2006-06-23,SPY,86.63,88.85,87.13
2006-06-26,SPY,87.01,88.81,87.14
2006-06-27,SPY,86.26,88.75,87.15
2006-06-28,SPY,86.84,88.68,87.16
2006-06-29,SPY,88.6,88.63,87.18
2006-06-30,SPY,88.6,88.59,87.2
2006-07-03,SPY,88.96,88.55,87.22
2006-07-05,SPY,88.46,88.5,87.24
2006-07-06,SPY,88.71,88.47,87.26
2006-07-07,SPY,88.14,88.43,87.29
2006-07-10,SPY,88.3,88.38,87.31
2006-07-11,SPY,88.69,88.33,87.34
2006-07-12,SPY,87.75,88.28,87.36
2006-07-13,SPY,86.32,88.18,87.37
2006-07-14,SPY,85.99,88.09,87.39
2006-07-17,SPY,85.86,87.98,87.4
2006-07-18,SPY,86.3,87.87,87.41
2006-07-19,SPY,87.5,87.79,87.42
2006-07-20,SPY,86.9,87.69,87.44
2006-07-21,SPY,86.28,87.58,87.45
2006-07-24,SPY,87.86,87.52,87.48
2006-07-25,SPY,88.17,87.49,87.51
2006-07-26,SPY,88.29,87.46,87.54
2006-07-27,SPY,88.21,87.43,87.58
2006-07-28,SPY,89.09,87.46,87.62
2006-07-31,SPY,89.0,87.49,87.66
2006-08-01,SPY,88.56,87.5,87.7
2006-08-02,SPY,89.16,87.53,87.74
2006-08-03,SPY,89.4,87.58,87.77
2006-08-04,SPY,89.24,87.62,87.82
2006-08-07,SPY,89.03,87.63,87.85
2006-08-08,SPY,88.69,87.62,87.89
2006-08-09,SPY,88.39,87.64,87.93
2006-08-10,SPY,88.67,87.65,87.96
2006-08-11,SPY,88.41,87.63,87.99
2006-08-14,SPY,88.48,87.62,88.02
2006-08-15,SPY,89.54,87.64,88.06
2006-08-16,SPY,90.29,87.69,88.1
2006-08-17,SPY,90.52,87.76,88.14
2006-08-18,SPY,90.98,87.83,88.18
2006-08-21,SPY,90.59,87.91,88.22
2006-08-22,SPY,90.58,88.0,88.25
2006-08-23,SPY,90.33,88.11,88.28
2006-08-24,SPY,90.25,88.2,88.32
2006-08-25,SPY,90.36,88.26,88.35
2006-08-28,SPY,90.8,88.34,88.38
2006-08-29,SPY,90.9,88.44,88.41
2006-08-30,SPY,90.96,88.53,88.44
2006-08-31,SPY,90.94,88.61,88.47
2006-09-01,SPY,91.48,88.71,88.51
2006-09-05,SPY,91.66,88.81,88.54
2006-09-06,SPY,90.85,88.88,88.57
2006-09-07,SPY,90.43,88.97,88.59
2006-09-08,SPY,90.69,89.04,88.61
2006-09-11,SPY,90.78,89.09,88.63
2006-09-12,SPY,91.67,89.15,88.65
2006-09-13,SPY,92.04,89.21,88.68
2006-09-14,SPY,92.05,89.28,88.71
2006-09-15,SPY,92.26,89.35,88.73
2006-09-18,SPY,92.39,89.44,88.77
2006-09-19,SPY,92.16,89.51,88.79
2006-09-20,SPY,92.65,89.59,88.82
2006-09-21,SPY,92.2,89.68,88.85
2006-09-22,SPY,91.92,89.8,88.87
2006-09-25,SPY,92.63,89.93,88.9
2006-09-26,SPY,93.4,90.08,88.93
2006-09-27,SPY,93.51,90.22,88.97
2006-09-28,SPY,93.47,90.34,89.0
2006-09-29,SPY,93.4,90.47,89.03
2006-10-02,SPY,93.05,90.61,89.06
2006-10-03,SPY,93.24,90.72,89.09
2006-10-04,SPY,94.33,90.84,89.12
2006-10-05,SPY,94.52,90.96,89.16
2006-10-06,SPY,94.4,91.09,89.2
2006-10-09,SPY,94.45,91.19,89.24
2006-10-10,SPY,94.58,91.31,89.27
2006-10-11,SPY,94.47,91.42,89.31
2006-10-12,SPY,95.29,91.55,89.35
2006-10-13,SPY,95.53,91.67,89.39
2006-10-16,SPY,95.68,91.8,89.44
2006-10-17,SPY,95.38,91.92,89.49
2006-10-18,SPY,95.5,92.06,89.53
2006-10-19,SPY,95.66,92.21,89.57
2006-10-20,SPY,95.68,92.35,89.6
2006-10-23,SPY,96.12,92.5,89.64
2006-10-24,SPY,96.4,92.66,89.68
2006-10-25,SPY,96.73,92.8,89.72
2006-10-26,SPY,97.03,92.94,89.76
2006-10-27,SPY,96.42,93.06,89.79
2006-10-30,SPY,96.36,93.16,89.83
2006-10-31,SPY,96.34,93.28,89.87
2006-11-01,SPY,95.69,93.38,89.91
2006-11-02,SPY,95.63,93.49,89.94
2006-11-03,SPY,95.47,93.59,89.99
2006-11-06,SPY,96.54,93.71,90.03
2006-11-07,SPY,96.91,93.84,90.08
2006-11-08,SPY,97.12,93.96,90.13
2006-11-09,SPY,96.61,94.07,90.17
2006-11-10,SPY,96.66,94.19,90.21
2006-11-13,SPY,96.89,94.3,90.25
2006-11-14,SPY,97.62,94.42,90.3
2006-11-15,SPY,97.9,94.56,90.35
2006-11-16,SPY,98.15,94.71,90.4
2006-11-17,SPY,98.18,94.86,90.45
2006-11-20,SPY,98.24,95.01,90.51
2006-11-21,SPY,98.33,95.14,90.57
2006-11-22,SPY,98.53,95.27,90.62
2006-11-24,SPY,98.13,95.4,90.68
2006-11-27,SPY,96.78,95.49,90.72
2006-11-28,SPY,97.2,95.58,90.77
2006-11-29,SPY,98.21,95.7,90.82
2006-11-30,SPY,98.26,95.81,90.87
2006-12-01,SPY,98.04,95.93,90.92
2006-12-04,SPY,98.79,96.07,90.97
2006-12-05,SPY,99.21,96.2,91.02
2006-12-06,SPY,99.13,96.32,91.07
2006-12-07,SPY,98.7,96.42,91.12
2006-12-08,SPY,98.88,96.53,91.16
2006-12-11,SPY,99.17,96.64,91.21
2006-12-12,SPY,99.09,96.76,91.27
2006-12-13,SPY,99.19,96.88,91.32
2006-12-14,SPY,100.07,97.0,91.37
2006-12-15,SPY,100.08,97.11,91.42
2006-12-18,SPY,99.8,97.22,91.48
2006-12-19,SPY,99.99,97.33,91.54
2006-12-20,SPY,99.94,97.43,91.6
2006-12-21,SPY,99.57,97.54,91.65
2006-12-22,SPY,98.96,97.61,91.71
2006-12-26,SPY,99.54,97.69,91.76
2006-12-27,SPY,100.2,97.78,91.81
2006-12-28,SPY,99.99,97.87,91.86
2006-12-29,SPY,99.57,97.95,91.9
2007-01-03,SPY,99.39,98.03,91.95
2007-01-04,SPY,99.61,98.11,92.0
2007-01-05,SPY,98.81,98.16,92.04
2007-01-08,SPY,99.27,98.22,92.08
2007-01-09,SPY,99.18,98.27,92.13
2007-01-10,SPY,99.51,98.32,92.18
2007-01-11,SPY,99.95,98.39,92.23
2007-01-12,SPY,100.71,98.47,92.28
2007-01-16,SPY,100.51,98.56,92.33
2007-01-17,SPY,100.56,98.66,92.39
2007-01-18,SPY,100.22,98.75,92.44
2007-01-19,SPY,100.41,98.85,92.49
2007-01-22,SPY,100.11,98.92,92.54
2007-01-23,SPY,100.4,98.99,92.59
2007-01-24,SPY,101.21,99.07,92.64
2007-01-25,SPY,100.02,99.14,92.69
2007-01-26,SPY,99.93,99.2,92.74
2007-01-29,SPY,99.87,99.26,92.79
2007-01-30,SPY,100.39,99.32,92.85
2007-01-31,SPY,101.07,99.38,92.91
2007-02-01,SPY,101.67,99.45,92.97
2007-02-02,SPY,101.81,99.52,93.03
2007-02-05,SPY,101.84,99.6,93.08
2007-02-06,SPY,101.87,99.67,93.14
2007-02-07,SPY,102.09,99.74,93.19
2007-02-08,SPY,101.96,99.81,93.25
2007-02-09,SPY,101.2,99.9,93.3
2007-02-12,SPY,100.86,99.98,93.36
2007-02-13,SPY,101.71,100.05,93.41
2007-02-14,SPY,102.38,100.13,93.47
2007-02-15,SPY,102.51,100.22,93.53
2007-02-16,SPY,102.46,100.29,93.58
2007-02-20,SPY,102.68,100.36,93.64
2007-02-21,SPY,102.64,100.43,93.7
2007-02-22,SPY,102.56,100.51,93.76
2007-02-23,SPY,102.16,100.57,93.81
2007-02-26,SPY,102.07,100.63,93.86
2007-02-27,SPY,98.08,100.61,93.89
2007-02-28,SPY,99.09,100.61,93.93
2007-03-01,SPY,98.79,100.58,93.98
2007-03-02,SPY,97.5,100.53,94.02
2007-03-05,SPY,96.57,100.47,94.05
2007-03-06,SPY,98.22,100.43,94.1
2007-03-07,SPY,98.12,100.4,94.16
2007-03-08,SPY,98.95,100.38,94.21
2007-03-09,SPY,98.98,100.38,94.27
2007-03-12,SPY,99.13,100.38,94.33
2007-03-13,SPY,97.2,100.32,94.38
2007-03-14,SPY,97.93,100.27,94.43
2007-03-15,SPY,98.06,100.24,94.47
2007-03-16,SPY,97.78,100.21,94.52
2007-03-19,SPY,98.96,100.2,94.58
2007-03-20,SPY,99.51,100.21,94.63
2007-03-21,SPY,101.14,100.25,94.69
2007-03-22,SPY,101.07,100.29,94.75
2007-03-23,SPY,101.22,100.32,94.82
2007-03-26,SPY,101.08,100.35,94.89
2007-03-27,SPY,100.84,100.35,94.96
2007-03-28,SPY,100.11,100.34,95.02
2007-03-29,SPY,100.21,100.33,95.09
2007-03-30,SPY,100.23,100.33,95.17
2007-04-02,SPY,100.35,100.33,95.24
2007-04-03,SPY,101.43,100.36,95.31
2007-04-04,SPY,101.54,100.38,95.39
2007-04-05,SPY,101.81,100.39,95.47
2007-04-09,SPY,101.96,100.43,95.54
2007-04-10,SPY,102.08,100.47,95.62
2007-04-11,SPY,101.66,100.51,95.69
2007-04-12,SPY,102.11,100.54,95.77
2007-04-13,SPY,102.58,100.58,95.85
2007-04-16,SPY,103.55,100.61,95.94
2007-04-17,SPY,103.83,100.65,96.02
2007-04-18,SPY,103.95,100.7,96.1
2007-04-19,SPY,103.93,100.74,96.17
2007-04-20,SPY,104.91,100.79,96.25
2007-04-23,SPY,104.51,100.84,96.33
2007-04-24,SPY,104.55,100.91,96.41
2007-04-25,SPY,105.51,101.0,96.5
2007-04-26,SPY,105.63,101.08,96.59
2007-04-27,SPY,105.55,101.15,96.67
2007-04-30,SPY,104.67,101.19,96.76
2007-05-01,SPY,104.94,101.24,96.85
2007-05-02,SPY,105.56,101.3,96.95
2007-05-03,SPY,106.13,101.37,97.05
2007-05-04,SPY,106.53,101.45,97.15
2007-05-07,SPY,106.55,101.53,97.24
2007-05-08,SPY,106.41,101.62,97.34
2007-05-09,SPY,106.7,101.79,97.44
2007-05-10,SPY,105.58,101.92,97.53
2007-05-11,SPY,106.49,102.08,97.62
2007-05-14,SPY,106.25,102.25,97.71
2007-05-15,SPY,106.28,102.45,97.8
2007-05-16,SPY,107.01,102.62,97.89
2007-05-17,SPY,106.8,102.79,97.98
2007-05-18,SPY,107.73,102.97,98.08
2007-05-21,SPY,107.67,103.14,98.17
2007-05-22,SPY,107.59,103.31,98.26
2007-05-23,SPY,107.6,103.52,98.35
2007-05-24,SPY,106.63,103.7,98.44
2007-05-25,SPY,107.07,103.88,98.53
2007-05-29,SPY,107.46,104.07,98.63
2007-05-30,SPY,108.34,104.26,98.73
2007-05-31,SPY,108.22,104.43,98.83
2007-06-01,SPY,108.76,104.58,98.93
2007-06-04,SPY,108.77,104.74,99.02
2007-06-05,SPY,108.34,104.88,99.11
2007-06-06,SPY,107.18,105.0,99.2
2007-06-07,SPY,105.25,105.09,99.27
2007-06-08,SPY,106.61,105.22,99.35
2007-06-11,SPY,106.8,105.35,99.43
2007-06-12,SPY,105.63,105.46,99.51
2007-06-13,SPY,107.21,105.6,99.59
2007-06-14,SPY,107.9,105.73,99.68
2007-06-15,SPY,108.51,105.87,99.77
2007-06-18,SPY,108.39,106.0,99.86
2007-06-19,SPY,108.66,106.13,99.94
2007-06-20,SPY,107.15,106.23,100.02
2007-06-21,SPY,107.74,106.35,100.11
2007-06-22,SPY,106.73,106.45,100.18
2007-06-25,SPY,106.22,106.52,100.26
2007-06-26,SPY,105.12,106.55,100.33
2007-06-27,SPY,106.62,106.61,100.41
2007-06-28,SPY,106.61,106.66,100.49
2007-06-29,SPY,106.64,106.71,100.57
2007-07-02,SPY,107.61,106.77,100.64
2007-07-03,SPY,108.0,106.84,100.72
2007-07-05,SPY,107.88,106.9,100.8
2007-07-06,SPY,108.45,106.96,100.88
2007-07-09,SPY,108.53,107.02,100.96
2007-07-10,SPY,106.99,107.05,101.03
2007-07-11,SPY,107.75,107.11,101.11
2007-07-12,SPY,109.45,107.2,101.2
2007-07-13,SPY,109.78,107.29,101.29
2007-07-16,SPY,109.76,107.36,101.37
2007-07-17,SPY,109.7,107.42,101.45
2007-07-18,SPY,109.51,107.48,101.53
2007-07-19,SPY,109.93,107.55,101.61
2007-07-20,SPY,108.82,107.59,101.69
2007-07-23,SPY,109.15,107.67,101.77
2007-07-24,SPY,107.26,107.68,101.83
2007-07-25,SPY,107.48,107.71,101.9
2007-07-26,SPY,104.93,107.68,101.95
2007-07-27,SPY,102.87,107.6,101.99
2007-07-30,SPY,104.48,107.55,102.04
2007-07-31,SPY,103.3,107.46,102.09
2007-08-01,SPY,103.81,107.38,102.13
2007-08-02,SPY,104.64,107.32,102.18
2007-08-03,SPY,101.94,107.21,102.21
2007-08-06,SPY,103.65,107.15,102.25
2007-08-07,SPY,104.76,107.11,102.29
2007-08-08,SPY,106.22,107.08,102.35
2007-08-09,SPY,103.07,106.98,102.38
2007-08-10,SPY,102.59,106.86,102.42
2007-08-13,SPY,102.96,106.75,102.45
2007-08-14,SPY,101.38,106.6,102.47
2007-08-15,SPY,99.99,106.43,102.49
2007-08-16,SPY,100.74,106.3,102.51
2007-08-17,SPY,102.59,106.25,102.54
2007-08-20,SPY,102.54,106.17,102.57
2007-08-21,SPY,102.74,106.09,102.61
2007-08-22,SPY,103.96,106.05,102.65
2007-08-23,SPY,103.87,105.99,102.69
2007-08-24,SPY,105.15,105.93,102.73
2007-08-27,SPY,104.18,105.85,102.77
2007-08-28,SPY,101.89,105.72,102.79
2007-08-29,SPY,103.88,105.62,102.83
2007-08-30,SPY,103.61,105.55,102.86
2007-08-31,SPY,104.63,105.49,102.9
2007-09-04,SPY,105.69,105.47,102.94
2007-09-05,SPY,104.77,105.44,102.98
2007-09-06,SPY,105.01,105.44,103.01
2007-09-07,SPY,103.55,105.37,103.04
2007-09-10,SPY,103.35,105.31,103.06
2007-09-11,SPY,104.56,105.27,103.1
2007-09-12,SPY,104.83,105.21,103.13
2007-09-13,SPY,105.56,105.16,103.16
2007-09-14,SPY,105.56,105.12,103.21
2007-09-17,SPY,104.99,105.05,103.25
2007-09-18,SPY,108.08,105.04,103.3
2007-09-19,SPY,108.72,105.07,103.35
2007-09-20,SPY,107.95,105.08,103.4
2007-09-21,SPY,108.24,105.05,103.45
2007-09-24,SPY,108.05,105.02,103.49
2007-09-25,SPY,107.83,104.98,103.53
2007-09-26,SPY,108.4,104.95,103.58
2007-09-27,SPY,109.04,104.94,103.63
2007-09-28,SPY,108.68,104.92,103.68
2007-10-01,SPY,109.9,104.94,103.73
2007-10-02,SPY,109.75,104.95,103.79
2007-10-03,SPY,109.53,105.0,103.83
2007-10-04,SPY,109.7,105.04,103.88
2007-10-05,SPY,111.01,105.16,103.94
2007-10-08,SPY,110.42,105.31,103.99
2007-10-09,SPY,111.46,105.45,104.05
2007-10-10,SPY,111.27,105.61,104.11
2007-10-11,SPY,110.74,105.75,104.17
2007-10-12,SPY,111.35,105.89,104.23
2007-10-15,SPY,110.41,106.06,104.28
2007-10-16,SPY,109.53,106.17,104.32
2007-10-17,SPY,109.87,106.28,104.38
2007-10-18,SPY,109.47,106.34,104.43
2007-10-19,SPY,106.61,106.41,104.46
2007-10-22,SPY,107.23,106.5,104.5
2007-10-23,SPY,108.1,106.61,104.55
2007-10-24,SPY,107.9,106.74,104.59
2007-10-25,SPY,108.15,106.9,104.63
2007-10-26,SPY,109.42,107.07,104.68
